src_ip,dst_ip,dst_port,duration,src_bytes,dst_bytes,src_packets,dst_packets,service,timestamp,protocol,connection_state,src_ttl,dst_ttl,attack_type
192.168.1.196,10.0.0.94,80,0.00802019317666988,245,88,5,4,http,2025-03-27 10:00:47.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.178,10.0.0.115,80,0.007333707071525407,491,142,7,2,http,2025-03-27 10:00:28.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.28,10.0.0.168,80,0.005227266413409981,352,143,2,4,http,2025-03-27 10:00:29.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.166,10.0.0.168,80,0.009059871312059944,185,108,7,2,http,2025-03-27 10:00:09.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.4,10.0.0.144,80,0.009538067161631934,191,166,7,4,http,2025-03-27 10:00:23.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.38,10.0.0.68,80,0.0032575155193834667,250,121,4,3,http,2025-03-27 10:00:23.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.16,10.0.0.145,80,0.005175087678772752,493,84,2,2,http,2025-03-27 10:00:40.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.235,10.0.0.248,80,0.00965655482297443,372,191,4,4,http,2025-03-27 10:00:04.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.17,10.0.0.119,80,0.004458922481260879,212,73,4,3,http,2025-03-27 10:00:18.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.218,10.0.0.95,80,0.007069708580232135,336,187,5,1,http,2025-03-27 10:00:01.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.222,10.0.0.59,80,0.001,8789,115,185,4,http,2025-03-27 10:00:49.000000000,TCP,ESTABLISHED,64,64,1
192.168.1.34,10.0.0.70,80,0.0022255327412988133,478,85,7,2,http,2025-03-27 10:00:20.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.231,10.0.0.217,80,0.008682318274312617,251,76,7,2,http,2025-03-27 10:00:08.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.171,10.0.0.123,80,0.006260925578634695,238,155,7,3,http,2025-03-27 10:00:33.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.114,10.0.0.83,80,0.006170633566633436,313,179,3,4,http,2025-03-27 10:00:46.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.174,10.0.0.137,80,0.005144617250292096,279,194,5,3,http,2025-03-27 10:00:26.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.53,10.0.0.216,80,0.0029312183427860393,154,142,6,3,http,2025-03-27 10:00:04.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.19,10.0.0.254,80,0.009553470375797096,407,159,4,4,http,2025-03-27 10:00:38.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.221,10.0.0.76,80,0.005474775524419564,230,82,6,4,http,2025-03-27 10:00:03.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.107,10.0.0.171,80,0.00965572527172982,320,185,6,2,http,2025-03-27 10:00:23.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.152,10.0.0.128,80,0.006772829992015704,305,132,4,2,http,2025-03-27 10:00:34.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.154,10.0.0.27,80,0.007661243896925169,368,118,2,2,http,2025-03-27 10:00:34.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.57,10.0.0.185,80,0.0028276591328837064,326,155,5,4,http,2025-03-27 10:00:42.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.10,10.0.0.36,80,0.00828744550779521,347,74,3,1,http,2025-03-27 10:00:45.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.135,10.0.0.153,80,0.004626049250102248,232,90,5,2,http,2025-03-27 10:00:40.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.131,10.0.0.204,80,0.009580057989821943,380,189,3,1,http,2025-03-27 10:00:39.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.81,10.0.0.208,80,0.008465239520482455,210,138,3,1,http,2025-03-27 10:00:00.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.32,10.0.0.187,80,0.007785183463378311,421,65,6,2,http,2025-03-27 10:00:30.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.82,10.0.0.241,80,0.0030316816687820545,240,52,3,4,http,2025-03-27 10:00:32.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.185,10.0.0.49,80,0.002700937729570677,403,107,2,1,http,2025-03-27 10:00:02.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.214,10.0.0.252,80,0.001,9784,108,199,4,http,2025-03-27 10:00:49.900000000,TCP,ESTABLISHED,64,64,1
192.168.1.171,10.0.0.228,80,0.0077631474535393655,135,76,6,4,http,2025-03-27 10:00:25.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.249,10.0.0.193,80,0.003500134171017216,118,67,2,3,http,2025-03-27 10:00:00.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.3,10.0.0.25,80,0.0033771047602419893,235,125,3,3,http,2025-03-27 10:00:16.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.113,10.0.0.224,80,0.005206865363158232,385,120,4,2,http,2025-03-27 10:00:47.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.189,10.0.0.92,80,0.006246139508828304,458,114,5,3,http,2025-03-27 10:00:13.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.182,10.0.0.39,80,0.0024361823528263804,135,145,5,2,http,2025-03-27 10:00:05.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.185,10.0.0.192,80,0.005648766729620346,215,108,5,2,http,2025-03-27 10:00:12.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.134,10.0.0.115,80,0.002323220818968262,322,139,6,3,http,2025-03-27 10:00:19.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.222,10.0.0.89,80,0.009696449194012077,251,71,3,4,http,2025-03-27 10:00:48.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.199,10.0.0.15,80,0.005044066500494784,279,120,2,2,http,2025-03-27 10:00:18.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.37,10.0.0.94,80,0.0018575164512998456,132,176,5,2,http,2025-03-27 10:00:37.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.229,10.0.0.20,80,0.005516695134766142,141,66,5,3,http,2025-03-27 10:00:02.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.42,10.0.0.42,80,0.001959093856625781,302,179,7,2,http,2025-03-27 10:00:17.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.74,10.0.0.252,80,0.005555195376875945,299,163,4,1,http,2025-03-27 10:00:36.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.124,10.0.0.91,80,0.001520335441617521,150,161,3,4,http,2025-03-27 10:00:18.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.242,10.0.0.63,80,0.005428336211661871,284,68,2,4,http,2025-03-27 10:00:37.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.16,10.0.0.171,80,0.0027439892978283215,112,182,7,3,http,2025-03-27 10:00:48.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.77,10.0.0.68,80,0.003981387315544146,138,152,6,2,http,2025-03-27 10:00:44.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.232,10.0.0.246,80,0.004263360759940986,355,103,2,3,http,2025-03-27 10:00:15.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.136,10.0.0.212,80,0.009261821254347546,373,192,4,3,http,2025-03-27 10:00:35.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.134,10.0.0.181,80,0.008373499285689843,288,187,5,1,http,2025-03-27 10:00:28.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.25,10.0.0.145,80,0.008518023243331417,148,73,3,3,http,2025-03-27 10:00:11.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.145,10.0.0.195,80,0.0014218268854113288,451,138,6,1,http,2025-03-27 10:00:05.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.175,10.0.0.241,80,0.006617350241167381,357,73,2,1,http,2025-03-27 10:00:22.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.133,10.0.0.117,80,0.004382609807174248,435,105,6,2,http,2025-03-27 10:00:44.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.118,10.0.0.230,80,0.007797218222940626,201,53,6,3,http,2025-03-27 10:00:47.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.28,10.0.0.238,80,0.002535343867298761,437,163,2,1,http,2025-03-27 10:00:04.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.158,10.0.0.9,80,0.002025462385374159,132,82,5,3,http,2025-03-27 10:00:20.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.254,10.0.0.207,80,0.0028685610288895526,253,145,2,3,http,2025-03-27 10:00:24.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.238,10.0.0.79,80,0.008174439551603116,119,180,5,2,http,2025-03-27 10:00:38.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.7,10.0.0.151,80,0.0019595211936042785,331,130,6,3,http,2025-03-27 10:00:38.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.208,10.0.0.17,80,0.009662971315807557,498,132,2,3,http,2025-03-27 10:00:32.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.203,10.0.0.242,80,0.00996438136533789,172,131,7,2,http,2025-03-27 10:00:09.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.129,10.0.0.22,80,0.005246407884098913,299,125,3,1,http,2025-03-27 10:00:09.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.158,10.0.0.172,80,0.006363319948734507,470,126,7,2,http,2025-03-27 10:00:25.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.39,10.0.0.22,80,0.004692861567500709,394,90,2,3,http,2025-03-27 10:00:26.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.180,10.0.0.54,80,0.00922948485540298,326,118,2,4,http,2025-03-27 10:00:40.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.103,10.0.0.98,80,0.009068016567279694,110,78,5,2,http,2025-03-27 10:00:23.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.36,10.0.0.136,80,0.0026215634266451766,174,195,7,4,http,2025-03-27 10:00:11.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.78,10.0.0.126,80,0.00894407285376234,203,168,5,1,http,2025-03-27 10:00:17.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.112,10.0.0.247,80,0.003128716710336992,460,54,2,3,http,2025-03-27 10:00:20.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.169,10.0.0.160,80,0.009805856609524526,244,96,3,2,http,2025-03-27 10:00:44.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.166,10.0.0.177,80,0.009396822494687412,204,105,5,4,http,2025-03-27 10:00:06.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.86,10.0.0.2,80,0.0010651366636464576,294,193,7,1,http,2025-03-27 10:00:46.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.160,10.0.0.142,80,0.0072282138815611624,335,56,6,4,http,2025-03-27 10:00:18.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.182,10.0.0.204,80,0.005727579271285385,120,64,6,4,http,2025-03-27 10:00:46.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.203,10.0.0.187,80,0.0032683482607627494,159,192,7,3,http,2025-03-27 10:00:04.099999999,TCP,ESTABLISHED,64,64,0
192.168.1.137,10.0.0.186,80,0.0010325058405656232,171,133,6,1,http,2025-03-27 10:00:38.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.123,10.0.0.39,80,0.006252458315836911,167,139,7,1,http,2025-03-27 10:00:20.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.212,10.0.0.52,80,0.007102389948252239,310,167,6,3,http,2025-03-27 10:00:33.799999999,TCP,ESTABLISHED,64,64,0
192.168.1.103,10.0.0.170,80,0.004943863180867952,311,179,6,3,http,2025-03-27 10:00:06.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.101,10.0.0.210,80,0.0027114875290038237,482,109,6,3,http,2025-03-27 10:00:07.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.69,10.0.0.89,80,0.006988404772593224,137,88,2,2,http,2025-03-27 10:00:12.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.64,10.0.0.174,80,0.009592071730799165,477,112,3,4,http,2025-03-27 10:00:38.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.12,10.0.0.195,80,0.0037035702290846685,415,109,4,4,http,2025-03-27 10:00:05.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.109,10.0.0.114,80,0.005595914771189442,381,104,3,2,http,2025-03-27 10:00:32.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.69,10.0.0.12,80,0.0010834072370681856,419,84,2,3,http,2025-03-27 10:00:44.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.38,10.0.0.105,80,0.003671734593821302,144,162,5,2,http,2025-03-27 10:00:33.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.3,10.0.0.131,80,0.007840831462413354,240,114,5,4,http,2025-03-27 10:00:33.299999999,TCP,ESTABLISHED,64,64,0
192.168.1.218,10.0.0.32,80,0.008253226817832872,110,182,3,4,http,2025-03-27 10:00:43.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.168,10.0.0.241,80,0.0014111994322698522,341,119,3,3,http,2025-03-27 10:00:00.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.110,10.0.0.194,80,0.0029174020061542853,120,179,5,4,http,2025-03-27 10:00:38.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.110,10.0.0.159,80,0.004681206368187096,359,113,2,1,http,2025-03-27 10:00:07.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.103,10.0.0.161,80,0.0010581011178849946,195,149,5,4,http,2025-03-27 10:00:01.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.221,10.0.0.31,80,0.008997862273431866,420,83,2,4,http,2025-03-27 10:00:19.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.212,10.0.0.243,80,0.009197014207600555,467,194,7,2,http,2025-03-27 10:00:42.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.139,10.0.0.186,80,0.0023807115798041853,483,167,5,3,http,2025-03-27 10:00:03.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.186,10.0.0.67,80,0.0030886553813581886,264,158,3,2,http,2025-03-27 10:00:36.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.47,10.0.0.4,80,0.0014423438858732964,121,93,4,3,http,2025-03-27 10:00:14.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.178,10.0.0.29,80,0.008091552526477953,263,180,3,3,http,2025-03-27 10:00:26.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.103,10.0.0.12,80,0.003616774199290778,235,119,4,4,http,2025-03-27 10:00:36.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.119,10.0.0.170,80,0.006595985921527237,481,162,2,1,http,2025-03-27 10:00:15.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.3,10.0.0.66,80,0.00993053198814351,154,197,2,2,http,2025-03-27 10:00:48.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.53,10.0.0.140,80,0.0023385526377358353,448,176,2,2,http,2025-03-27 10:00:47.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.190,10.0.0.213,80,0.005680943204719132,287,89,5,2,http,2025-03-27 10:00:36.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.29,10.0.0.237,80,0.0070465422806661356,205,98,5,1,http,2025-03-27 10:00:30.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.29,10.0.0.217,80,0.003648026957524756,336,120,7,4,http,2025-03-27 10:00:20.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.186,10.0.0.93,80,0.007402568301653516,471,85,6,3,http,2025-03-27 10:00:08.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.118,10.0.0.36,80,0.0038090214204166127,209,141,6,2,http,2025-03-27 10:00:27.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.54,10.0.0.126,80,0.008305813743081383,278,96,3,1,http,2025-03-27 10:00:34.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.26,10.0.0.48,80,0.009192764842003525,322,125,7,2,http,2025-03-27 10:00:15.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.189,10.0.0.207,80,0.0060845619701610084,331,194,5,1,http,2025-03-27 10:00:21.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.187,10.0.0.88,80,0.007128628414892371,336,134,6,2,http,2025-03-27 10:00:20.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.219,10.0.0.2,80,0.0011508578296278021,147,129,6,4,http,2025-03-27 10:00:35.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.218,10.0.0.201,80,0.0035288315287934744,145,169,7,2,http,2025-03-27 10:00:28.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.47,10.0.0.58,80,0.002407481249098618,183,91,4,3,http,2025-03-27 10:00:26.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.61,10.0.0.107,80,0.0017481641752079378,448,103,7,4,http,2025-03-27 10:00:29.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.241,10.0.0.72,80,0.008736365927340433,111,70,5,2,http,2025-03-27 10:00:32.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.54,10.0.0.188,80,0.006093035147907052,181,96,3,4,http,2025-03-27 10:00:13.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.135,10.0.0.70,80,0.008093478005197552,464,179,6,3,http,2025-03-27 10:00:35.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.215,10.0.0.92,80,0.006012142065879858,236,112,3,1,http,2025-03-27 10:00:21.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.154,10.0.0.139,80,0.009651175187185716,450,121,4,1,http,2025-03-27 10:00:26.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.50,10.0.0.123,80,0.004938022879599399,363,73,7,4,http,2025-03-27 10:00:32.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.252,10.0.0.42,80,0.006652341189271338,192,127,6,1,http,2025-03-27 10:00:02.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.40,10.0.0.226,80,0.008591755124099341,358,75,3,2,http,2025-03-27 10:00:10.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.219,10.0.0.109,80,0.005473224946905208,186,170,2,1,http,2025-03-27 10:00:28.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.189,10.0.0.239,80,0.0057529237216911505,210,72,5,4,http,2025-03-27 10:00:44.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.91,10.0.0.17,80,0.003368159269767967,239,90,7,3,http,2025-03-27 10:00:23.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.161,10.0.0.215,80,0.009002998624636244,305,119,3,2,http,2025-03-27 10:00:10.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.133,10.0.0.232,80,0.009027314731607495,396,60,2,3,http,2025-03-27 10:00:37.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.81,10.0.0.65,80,0.0041930514012573075,195,180,6,1,http,2025-03-27 10:00:26.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.242,10.0.0.83,80,0.002548798418499727,141,173,5,1,http,2025-03-27 10:00:22.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.203,10.0.0.194,80,0.004128223153836029,337,94,6,3,http,2025-03-27 10:00:11.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.48,10.0.0.237,80,0.007117649045325464,118,101,7,1,http,2025-03-27 10:00:40.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.37,10.0.0.236,80,0.004257876381927815,349,126,7,1,http,2025-03-27 10:00:00.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.170,10.0.0.204,80,0.006548334615457502,167,87,5,4,http,2025-03-27 10:00:03.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.45,10.0.0.239,80,0.0024160996242817193,312,154,2,2,http,2025-03-27 10:00:06.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.215,10.0.0.226,80,0.009755115782637908,134,157,2,2,http,2025-03-27 10:00:24.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.76,10.0.0.68,80,0.0024670405532444062,460,115,3,4,http,2025-03-27 10:00:22.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.201,10.0.0.63,80,0.002076077438830577,388,191,6,3,http,2025-03-27 10:00:19.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.230,10.0.0.188,80,0.009432322673699655,445,152,2,2,http,2025-03-27 10:00:09.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.140,10.0.0.93,80,0.007962834262291513,278,193,2,2,http,2025-03-27 10:00:32.299999999,TCP,ESTABLISHED,64,64,0
192.168.1.31,10.0.0.229,80,0.0012294156987982514,450,87,7,4,http,2025-03-27 10:00:17.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.226,10.0.0.153,80,0.005290373790458491,290,96,2,2,http,2025-03-27 10:00:07.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.221,10.0.0.97,80,0.009871181151270239,193,77,6,2,http,2025-03-27 10:00:23.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.124,10.0.0.240,80,0.008083977925533396,239,74,6,3,http,2025-03-27 10:00:08.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.224,10.0.0.48,80,0.001,8050,188,189,2,http,2025-03-27 10:00:49.400000000,TCP,ESTABLISHED,64,64,1
192.168.1.171,10.0.0.111,80,0.005220968077199509,389,103,5,2,http,2025-03-27 10:00:00.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.217,10.0.0.98,80,0.005362532941429331,324,64,2,2,http,2025-03-27 10:00:36.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.27,10.0.0.116,80,0.004757377801147565,440,117,4,4,http,2025-03-27 10:00:25.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.197,10.0.0.81,80,0.005566251257671311,382,87,6,2,http,2025-03-27 10:00:06.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.238,10.0.0.211,80,0.0074368602500647155,250,68,5,3,http,2025-03-27 10:00:25.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.96,10.0.0.113,80,0.006262369172885603,172,86,2,4,http,2025-03-27 10:00:43.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.118,10.0.0.75,80,0.005789380024034198,225,175,6,4,http,2025-03-27 10:00:02.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.54,10.0.0.206,80,0.006389175720201998,212,182,6,4,http,2025-03-27 10:00:33.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.96,10.0.0.83,80,0.001407215413116448,193,112,3,1,http,2025-03-27 10:00:13.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.194,10.0.0.153,80,0.0018544469712539133,103,186,2,4,http,2025-03-27 10:00:19.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.130,10.0.0.186,80,0.0042970739819110865,369,166,4,1,http,2025-03-27 10:00:10.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.235,10.0.0.108,80,0.009408186738860489,373,96,6,4,http,2025-03-27 10:00:20.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.82,10.0.0.219,80,0.0050180678413069895,158,129,2,1,http,2025-03-27 10:00:34.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.69,10.0.0.47,80,0.0010419091128119307,301,126,2,4,http,2025-03-27 10:00:07.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.18,10.0.0.253,80,0.00169403311924842,265,178,7,3,http,2025-03-27 10:00:29.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.226,10.0.0.161,80,0.0051245352844423225,255,117,4,3,http,2025-03-27 10:00:46.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.233,10.0.0.110,80,0.006283819396407936,201,94,7,4,http,2025-03-27 10:00:31.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.28,10.0.0.146,80,0.0023065000564356833,108,114,3,3,http,2025-03-27 10:00:27.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.28,10.0.0.204,80,0.004543778119102353,102,96,6,4,http,2025-03-27 10:00:11.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.144,10.0.0.61,80,0.005593353516112649,214,76,5,3,http,2025-03-27 10:00:32.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.82,10.0.0.16,80,0.00769903661516586,367,100,2,2,http,2025-03-27 10:00:18.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.210,10.0.0.250,80,0.0012204764102773905,259,88,4,1,http,2025-03-27 10:00:40.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.122,10.0.0.239,80,0.0013802729316205336,355,170,3,4,http,2025-03-27 10:00:22.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.159,10.0.0.80,80,0.008444885057072696,384,98,4,3,http,2025-03-27 10:00:48.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.149,10.0.0.12,80,0.001132049445954841,454,134,4,1,http,2025-03-27 10:00:00.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.224,10.0.0.28,80,0.004584582578545611,238,69,6,4,http,2025-03-27 10:00:02.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.174,10.0.0.66,80,0.0019072739567998114,454,68,5,4,http,2025-03-27 10:00:06.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.199,10.0.0.102,80,0.004825010961188904,464,75,5,2,http,2025-03-27 10:00:22.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.140,10.0.0.43,80,0.006187183274651739,398,198,4,2,http,2025-03-27 10:00:18.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.34,10.0.0.34,80,0.004107838387756115,490,60,5,1,http,2025-03-27 10:00:46.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.206,10.0.0.204,80,0.005774835061369275,252,55,5,2,http,2025-03-27 10:00:16.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.142,10.0.0.245,80,0.004561587552362521,184,161,4,2,http,2025-03-27 10:00:38.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.189,10.0.0.250,80,0.004409962928378424,124,164,2,4,http,2025-03-27 10:00:18.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.207,10.0.0.3,80,0.008474557346173835,477,177,2,3,http,2025-03-27 10:00:35.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.248,10.0.0.163,80,0.008348543339439143,449,126,5,3,http,2025-03-27 10:00:48.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.59,10.0.0.225,80,0.001,8698,128,157,1,http,2025-03-27 10:00:49.500000000,TCP,ESTABLISHED,64,64,1
192.168.1.132,10.0.0.210,80,0.0030142304410610272,125,118,7,1,http,2025-03-27 10:00:24.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.181,10.0.0.110,80,0.00248396684597056,436,84,6,1,http,2025-03-27 10:00:42.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.172,10.0.0.184,80,0.004145722154658686,340,87,7,1,http,2025-03-27 10:00:27.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.170,10.0.0.147,80,0.004279751371726618,164,64,7,3,http,2025-03-27 10:00:07.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.227,10.0.0.131,80,0.007430737328959958,261,57,5,3,http,2025-03-27 10:00:19.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.15,10.0.0.236,80,0.007460457708273315,492,96,7,1,http,2025-03-27 10:00:30.000000000,TCP,ESTABLISHED,64,64,0
